term_type,term_group,term,surprisal,surprisal_type,frequency
bio,carbohydrate|carb,carbohydrate,-0.2684686265037507,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1148397456629986,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.2117891641418737,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.013131862427366,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.3461726517629366,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0746839156400823,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0993855548857579,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1320082495813733,semantic,828
bio,carbohydrate|carb,carbohydrate,0.0299144920345571,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1087336389343648,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0869776990457658,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1686464453871791,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0861434774966654,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1420843811635435,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0329178813290269,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0563626003185411,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.2297179916657041,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0872817614491774,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1231269715821489,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0454052968780089,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1692869155727773,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.054950241593712,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0239341356384433,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0579080048884687,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0033971465167474,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0105132070417804,semantic,828
bio,carbohydrate|carb,carbohydrate,0.0117302641503982,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0336213569431502,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1352770396459422,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0653617317362495,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0307538634223116,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.082999439807848,semantic,828
bio,carbohydrate|carb,carbohydrate,0.0910577638369391,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0800554156807976,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.01739252804964,semantic,828
bio,carbohydrate|carb,carbohydrate,0.1841028676302464,semantic,828
bio,carbohydrate|carb,carbohydrate,0.0320268692533719,semantic,828
bio,carbohydrate|carb,carbohydrate,0.4095768207953511,semantic,828
bio,carbohydrate|carb,carbohydrate,0.4345660486261595,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1060090675411585,semantic,828
bio,carbohydrate|carb,carbohydrate,0.5070164916174428,semantic,828
bio,carbohydrate|carb,carbohydrate,0.3983890008240457,semantic,828
bio,carbohydrate|carb,carbohydrate,0.3382075467147778,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.201849475042494,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.2131445049552038,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1846916175155519,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0255206340132258,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.104694226876254,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1422177239756217,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0115595466689997,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.049858620732556,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0212725387577876,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0505452550321329,semantic,828
bio,carbohydrate|carb,carbohydrate,0.3754679160219393,semantic,828
bio,carbohydrate|carb,carbohydrate,0.3899094424237118,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1109864287554577,semantic,828
bio,carbohydrate|carb,carbohydrate,0.2669069264830638,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0696891760242481,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0909655320382636,semantic,828
bio,carbohydrate|carb,carbohydrate,0.4513860949791664,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1901317136325201,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1813432225734121,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.022808804153982,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1887206843862626,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0376072309817561,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.22081353448397,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1262206232535978,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1710077308434895,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.099362800573102,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.3122052377624926,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.2438723007125844,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.2287697323616224,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.150912118796873,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1748112355042943,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1553773530524657,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.139657973686647,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1076691908922715,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0372170341855947,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0902891069536025,semantic,828
bio,carbohydrate|carb,carbohydrate,0.0162031340266358,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0297334836720538,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0417023292568888,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0674080861983208,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0789287402728738,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.2412661130613923,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1612079673007822,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0756784402846752,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.2753761857766264,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.2052790581727667,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1165472527079717,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1404478240034687,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0268098716061775,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.4013271889594745,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1531141812375112,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1148397456629986,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0082040301205511,semantic,828
bio,carbohydrate|carb,carbohydrate,0.0299144920345571,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0236132622769986,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.181038887906118,semantic,828
bio,carbohydrate|carb,carbohydrate,0.0863151596089842,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0768962909827833,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0504638535759006,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1268102608578646,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0443270321092964,semantic,828
bio,carbohydrate|carb,carbohydrate,0.3382474137799117,semantic,828
bio,carbohydrate|carb,carbohydrate,0.3804297593058482,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.2138411512699206,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.2850308795283664,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1531332127272568,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.051398722736538,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0627587303006351,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.2850308795283664,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0800801543842175,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1300126877071363,semantic,828
bio,carbohydrate|carb,carbohydrate,0.155768457646484,semantic,828
bio,carbohydrate|carb,carbohydrate,0.0938289650455839,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0204029267294473,semantic,828
bio,carbohydrate|carb,carbohydrate,0.0403286772889292,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.200026773858724,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0745127408594527,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1453262362092517,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1102633649742671,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1588403345489792,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0613945689549876,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0968000835240098,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1069236680010914,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1394236335066665,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.134113996002097,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1752444426507755,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.162211573081551,semantic,828
bio,carbohydrate|carb,carbohydrate,0.5455697720929945,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.2200408668195241,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.2022812889150884,semantic,828
bio,carbohydrate|carb,carbohydrate,0.2701147544925824,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0676027359979261,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0810073777073692,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.3103624065960515,semantic,828
bio,carbohydrate|carb,carbohydrate,0.0892719626485606,semantic,828
bio,carbohydrate|carb,carbohydrate,0.0407955300280562,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0522327914170774,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1001131161864304,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0183319073251135,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0039537528441413,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1083060337899104,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.130903429788851,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.2261324432883681,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1582365031965923,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.2946206533279553,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.2815161691602925,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.2697126958877787,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.085297035474505,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.11079101389969,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.2417420564548553,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0402837628439104,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0804444817499341,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.2404910746765185,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1198031183092789,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1188518048497146,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1167162305569613,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.2044804763510639,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1804204711227378,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.269284244305556,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.2560832316467594,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1014032795354231,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1245912262516353,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1426240578400159,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0623452252024176,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.199805837186882,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0037731518907689,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1448401990644984,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1941280338501381,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.2372977275466624,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0118638768482547,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0612060565786892,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0710859669044676,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1353481744906682,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0708390784570968,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1747994613799909,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.2873073437403979,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.2434699491371735,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.208938394047596,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1998604508184017,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.3245983110039103,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1397288608528154,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1114884818030104,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0746839156400823,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1500610438500996,semantic,828
bio,carbohydrate|carb,carbohydrate,0.0241843777343366,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1179744166218099,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1897907324448781,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.391004095692423,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1271475766664981,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.2234132433951168,semantic,828
bio,carbohydrate|carb,carbohydrate,0.3530687399892933,semantic,828
bio,carbohydrate|carb,carbohydrate,0.2320894576527962,semantic,828
bio,carbohydrate|carb,carbohydrate,0.2180688333359379,semantic,828
bio,carbohydrate|carb,carbohydrate,0.1875055981985974,semantic,828
bio,carbohydrate|carb,carbohydrate,0.1521884217501528,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1633390091925554,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1874940112814856,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0818648929248433,semantic,828
bio,carbohydrate|carb,carbohydrate,0.424590798151797,semantic,828
bio,carbohydrate|carb,carbohydrate,0.3444578825143082,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0686328787579515,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.2271368082348471,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1939868391911316,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.2451092709360111,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0156025366210783,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1740480286705123,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1826302965225007,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1439768372697111,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1758949203261458,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.215118969774679,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1482284613315156,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1535277768918191,semantic,828
bio,carbohydrate|carb,carbohydrate,0.0277217157873576,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0418671747524259,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.102173753651938,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0732808606172728,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0652054429103961,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1906457127181211,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1880203926104722,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1451710815502437,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1340859429592999,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1459549385329676,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.2107972930580427,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1908841082113734,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0720649521167964,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0982839884873423,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0989734767672895,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0210398816491521,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1400027827018163,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.061082796873385,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1041762652901408,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1491256742868086,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1155805362038996,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1664648999668251,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1984406143245235,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.2276227862701944,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.2027237534541024,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1732613217093825,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.2131368924415428,semantic,828
bio,carbohydrate|carb,carbohydrate,0.0117514766446419,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.2340373964464193,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.2063782705334723,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1298266468124136,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1362486038670411,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1325110394258776,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.2060396790090563,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1092877632403809,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1405159027409412,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1059108208618742,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.0990967062909835,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1341992624699568,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.1403278574529042,semantic,828
bio,carbohydrate|carb,carbohydrate,0.0847450283698108,semantic,828
bio,carbohydrate|carb,carbohydrate,-0.116494100342272,semantic,828
